Name,transaction_id,email,account_no,product_type,quantity,unit_price,shipping_cost
retail,832,user77@rockets.com,B116384BG787,Misc,8,7,1.68
retail,833,user453@rockets.com,W485841UD545,T-shirt,1,37,1.11
retail,834,user69@rockets.com,F619526TF989,Hat,2,17,1.02
retail,835,user361@rockets.com,T733222PP319,Jersey,1,97,2.91
retail,836,user99@rockets.com,O928438UM415,Hat,6,16,2.88
retail,837,user305@rockets.com,G250844PN402,Misc,1,10,1
retail,838,user86@rockets.com,O561972QC693,Misc,1,3,1
retail,839,user366@rockets.com,P973831GG755,T-shirt,2,33,1.98
retail,840,user489@rockets.com,H360751ST363,Hat,6,20,3.6
retail,841,user478@rockets.com,U261147VB888,Hat,4,25,3
retail,842,user130@rockets.com,M339009TY668,Hat,5,18,2.7
retail,843,user462@rockets.com,I726546OI406,Hat,6,25,4.5
retail,844,user445@rockets.com,R170100QH402,Jersey,1,98,2.94
retail,845,user302@rockets.com,E385299TC984,Hat,5,18,2.7
retail,846,user411@rockets.com,D185392ZW282,Misc,2,9,1
retail,847,user273@rockets.com,D181726UD604,Jersey,2,117,7.02
retail,848,user356@rockets.com,V950153TJ635,Misc,7,6,1.26
retail,849,user240@rockets.com,C608122YC305,T-shirt,2,40,2.4
retail,850,user315@rockets.com,P788140TV934,T-shirt,3,38,3.42
retail,851,user427@rockets.com,N289687TO369,Hat,2,16,1
retail,852,user8@rockets.com,F363396VU672,Jersey,2,103,6.18
retail,853,user277@rockets.com,R491725UO190,Jersey,1,114,3.42
retail,854,user438@rockets.com,D278782HV922,Misc,5,3,1
retail,855,user365@rockets.com,M651537AV957,T-shirt,2,36,2.16
retail,856,user44@rockets.com,J231732CA975,Misc,10,7,2.1
retail,857,user239@rockets.com,E993623SA686,Jersey,2,98,5.88
retail,858,user284@rockets.com,H416711LC434,Jersey,1,94,2.82
retail,859,user418@rockets.com,R297594DF678,Hat,6,23,4.14
retail,860,user278@rockets.com,Q556063NC524,Jersey,1,117,3.51
retail,861,user310@rockets.com,E877015PJ758,Misc,9,3,1
retail,862,user129@rockets.com,W669530JJ593,T-shirt,2,44,2.64
retail,863,user291@rockets.com,M718823UC970,Hat,2,20,1.2
retail,864,user494@rockets.com,V923160OR287,Hat,6,20,3.6
retail,865,user363@rockets.com,W875558KY552,Hat,1,15,1
retail,866,user153@rockets.com,Q742986WX453,T-shirt,1,34,1.02
retail,867,user468@rockets.com,X306833KC701,Hat,4,21,2.52
retail,868,user88@rockets.com,H383584PU325,Hat,4,21,2.52
retail,869,user177@rockets.com,V903222NC325,T-shirt,1,32,1
retail,870,user392@rockets.com,Y729775AC402,Misc,8,10,2.4
retail,871,user312@rockets.com,Z539850EF266,T-shirt,4,43,5.16
retail,872,user112@rockets.com,P361796ZT793,Hat,5,24,3.6
retail,873,user304@rockets.com,W459147LF807,Jersey,1,90,2.7
retail,874,user154@rockets.com,G240849FW333,Misc,2,5,1
retail,875,user63@rockets.com,J963180TT784,T-shirt,3,34,3.06
retail,876,user53@rockets.com,L598156CA291,Hat,3,22,1.98
retail,877,user417@rockets.com,C876303WS542,T-shirt,3,20,1.8
retail,878,user302@rockets.com,E385299TC984,Jersey,1,106,3.18
retail,879,user418@rockets.com,R297594DF678,T-shirt,2,25,1.5
retail,880,user135@rockets.com,B352564UF355,Misc,4,7,1
retail,881,user198@rockets.com,R438422RJ221,Jersey,4,107,12.84
retail,882,user73@rockets.com,V462830HK721,T-shirt,4,33,3.96
retail,883,user152@rockets.com,O566522CX365,Hat,3,23,2.07
retail,884,user84@rockets.com,S289002GG481,Hat,1,21,1
retail,885,user396@rockets.com,S588749IP772,Hat,1,25,1
retail,886,user483@rockets.com,K780533MO782,Misc,5,3,1
retail,887,user296@rockets.com,O897953MD111,Hat,4,21,2.52
retail,888,user453@rockets.com,W485841UD545,T-shirt,4,28,3.36
retail,889,user317@rockets.com,T500021XK983,Misc,8,6,1.44
retail,890,user325@rockets.com,J694385PI459,Misc,2,7,1
retail,891,user490@rockets.com,W123958WS818,Misc,7,7,1.47
retail,892,user224@rockets.com,Z979664MK731,Misc,6,6,1.08
retail,893,user256@rockets.com,O992362RZ893,T-shirt,2,41,2.46
retail,894,user23@rockets.com,G590657UK683,T-shirt,2,40,2.4
retail,895,user47@rockets.com,M876252TE216,Misc,3,9,1
retail,896,user167@rockets.com,Y714845UV700,T-shirt,2,23,1.38
retail,897,user27@rockets.com,I594731DS112,Misc,6,4,1
retail,898,user73@rockets.com,V462830HK721,Misc,7,7,1.47
retail,899,user236@rockets.com,D245788TU670,Hat,4,24,2.88
retail,900,user81@rockets.com,H234612CA608,Misc,10,6,1.8
retail,901,user474@rockets.com,F785548PT810,T-shirt,3,30,2.7
retail,902,user444@rockets.com,O624018KK320,Jersey,3,87,7.83
retail,903,user494@rockets.com,V923160OR287,Jersey,3,103,9.27
retail,904,user1@rockets.com,H401874RC294,Misc,9,4,1.08
retail,905,user442@rockets.com,R215083CM379,Hat,5,18,2.7
retail,906,user318@rockets.com,T534925NX499,Misc,7,6,1.26
retail,907,user404@rockets.com,N290608MF921,T-shirt,1,40,1.2
retail,908,user72@rockets.com,D922888QH288,Hat,4,20,2.4
retail,909,user432@rockets.com,C478957AF493,T-shirt,3,42,3.78
retail,910,user3@rockets.com,I365942NB871,Misc,10,7,2.1
retail,911,user126@rockets.com,H817376ZS774,Jersey,4,89,10.68
retail,912,user146@rockets.com,T469137GD722,Misc,10,10,3
retail,913,user289@rockets.com,Z904438ZF548,Jersey,4,96,11.52
retail,914,user333@rockets.com,C729630MT421,Hat,6,25,4.5
retail,915,user402@rockets.com,E553195DS306,Misc,7,5,1.05
retail,916,user348@rockets.com,U891329YV853,Jersey,3,102,9.18
retail,917,user344@rockets.com,S444750YV672,Jersey,3,93,8.37
retail,918,user441@rockets.com,W761196LZ642,T-shirt,3,34,3.06
retail,919,user56@rockets.com,D252389UV832,T-shirt,4,34,4.08
retail,920,user40@rockets.com,E757364MJ338,Misc,1,7,1
retail,921,user91@rockets.com,L149205TN848,T-shirt,3,26,2.34
retail,922,user88@rockets.com,H383584PU325,Misc,10,6,1.8
retail,923,user283@rockets.com,O853081IT556,Jersey,2,120,7.2
retail,924,user357@rockets.com,M175557SQ811,Hat,3,20,1.8
retail,925,user64@rockets.com,W273844YI573,T-shirt,2,44,2.64
retail,926,user227@rockets.com,L105916IQ305,Misc,7,3,1
retail,927,user400@rockets.com,D302413MI642,Hat,6,19,3.42
retail,928,user285@rockets.com,O899046VH216,Hat,5,22,3.3
retail,929,user342@rockets.com,B312576AQ425,Jersey,3,113,10.17
retail,930,user475@rockets.com,K931585GH917,Hat,4,25,3
retail,931,user149@rockets.com,D756847IE330,T-shirt,4,46,5.52
retail,932,user493@rockets.com,C322234IR967,Hat,2,20,1.2
retail,933,user58@rockets.com,F792643KR453,Jersey,2,86,5.16
retail,934,user168@rockets.com,B427414XK162,T-shirt,2,44,2.64
retail,935,user10@rockets.com,U907693CE951,T-shirt,1,41,1.23
retail,936,user435@rockets.com,P687006CX669,Misc,7,3,1
retail,937,user438@rockets.com,D278782HV922,T-shirt,3,50,4.5
retail,938,user327@rockets.com,S833405WE653,T-shirt,4,36,4.32
retail,939,user112@rockets.com,P361796ZT793,T-shirt,1,41,1.23
retail,940,user77@rockets.com,B116384BG787,Jersey,4,115,13.8
retail,941,user456@rockets.com,X963975IV112,Jersey,3,106,9.54
retail,942,user396@rockets.com,S588749IP772,T-shirt,2,37,2.22
retail,943,user221@rockets.com,M722751CS419,Misc,1,9,1
retail,944,user200@rockets.com,O211456TU653,Misc,6,6,1.08
retail,945,user160@rockets.com,M918426NH937,Misc,4,6,1
retail,946,user154@rockets.com,G240849FW333,T-shirt,3,43,3.87
retail,947,user319@rockets.com,Z949682VU791,Jersey,2,113,6.78
retail,948,user169@rockets.com,Z421414JP539,T-shirt,2,37,2.22
retail,949,user18@rockets.com,E894194JJ481,Misc,10,6,1.8
retail,950,user19@rockets.com,F222853RV379,Hat,4,17,2.04
retail,951,user53@rockets.com,L598156CA291,Jersey,2,82,4.92
retail,952,user227@rockets.com,L105916IQ305,T-shirt,1,42,1.26
retail,953,user277@rockets.com,R491725UO190,Jersey,1,81,2.43
retail,954,user264@rockets.com,D778314QQ760,T-shirt,4,50,6
retail,955,user353@rockets.com,U786024EV577,Misc,1,9,1
retail,956,user431@rockets.com,J764204UU736,Misc,3,10,1
retail,957,user274@rockets.com,F288696BQ421,Jersey,2,105,6.3
retail,958,user348@rockets.com,U891329YV853,Misc,5,9,1.35
retail,959,user85@rockets.com,A817980GD308,T-shirt,2,23,1.38
retail,960,user321@rockets.com,G604265KU413,Misc,2,10,1
retail,961,user488@rockets.com,X237039BN316,Misc,2,3,1
retail,962,user492@rockets.com,R226999ZA574,Jersey,3,81,7.29
retail,963,user311@rockets.com,C415362ZA893,Hat,4,18,2.16
retail,964,user157@rockets.com,F267462JJ697,Jersey,3,96,8.64
retail,965,user472@rockets.com,B402651MG677,Hat,3,23,2.07
retail,966,user486@rockets.com,P560883UJ391,Jersey,1,93,2.79
retail,967,user407@rockets.com,I342918HQ229,Jersey,1,107,3.21
retail,968,user365@rockets.com,M651537AV957,Jersey,1,105,3.15
retail,969,user482@rockets.com,F707638VM159,Jersey,3,91,8.19
retail,970,user42@rockets.com,D882154NT455,Jersey,4,99,11.88
retail,971,user165@rockets.com,V290543ZR638,Jersey,2,104,6.24
retail,972,user239@rockets.com,E993623SA686,Hat,3,16,1.44
retail,973,user358@rockets.com,O940758HW427,Misc,6,7,1.26
retail,974,user95@rockets.com,R500365OS856,T-shirt,1,32,1
retail,975,user84@rockets.com,S289002GG481,Jersey,3,97,8.73
retail,976,user274@rockets.com,F288696BQ421,Jersey,4,101,12.12
retail,977,user57@rockets.com,I592525XZ638,T-shirt,2,29,1.74
retail,978,user284@rockets.com,H416711LC434,T-shirt,1,30,1
retail,979,user217@rockets.com,O969949FO243,Hat,1,15,1
retail,980,user89@rockets.com,K534516LS269,T-shirt,3,24,2.16
retail,981,user76@rockets.com,F989792WM787,Hat,5,15,2.25
retail,982,user358@rockets.com,O940758HW427,T-shirt,4,49,5.88
retail,983,user243@rockets.com,S573449IA286,Jersey,3,102,9.18
retail,984,user219@rockets.com,E930749ED723,Hat,1,22,1
retail,985,user324@rockets.com,Q378221AR494,Misc,4,6,1
retail,986,user342@rockets.com,B312576AQ425,Hat,5,16,2.4
retail,987,user116@rockets.com,U747211YI773,T-shirt,3,46,4.14
retail,988,user340@rockets.com,Y256725UW887,Jersey,4,112,13.44
retail,989,user424@rockets.com,C219943XH599,Misc,6,5,1
retail,990,user482@rockets.com,F707638VM159,Hat,1,21,1
retail,991,user443@rockets.com,P696880JD950,Hat,5,21,3.15
retail,992,user178@rockets.com,J463594PX468,Hat,4,21,2.52
retail,993,user201@rockets.com,D566699TG287,T-shirt,4,34,4.08
retail,994,user127@rockets.com,E898941MF658,Misc,2,3,1
retail,995,user436@rockets.com,B755436QL757,T-shirt,4,26,3.12
retail,996,user343@rockets.com,Z402824NZ489,Jersey,1,85,2.55
retail,997,user246@rockets.com,T479335KH851,Jersey,4,81,9.72
retail,998,user113@rockets.com,G817159OW719,Jersey,2,103,6.18
retail,999,user121@rockets.com,K716036TK265,T-shirt,4,31,3.72
retail,1000,user232@rockets.com,W350191AV621,Hat,2,15,1
retail,1001,user16@rockets.com,X503455LA294,T-shirt,2,45,2.7
retail,1002,user198@rockets.com,R438422RJ221,Jersey,2,82,4.92
retail,1003,user414@rockets.com,F749884GD587,Hat,6,21,3.78
retail,1004,user90@rockets.com,G741393AT655,Misc,6,8,1.44
retail,1005,user305@rockets.com,G250844PN402,T-shirt,2,43,2.58
retail,1006,user443@rockets.com,P696880JD950,T-shirt,1,20,1
retail,1007,user411@rockets.com,D185392ZW282,Jersey,3,108,9.72
retail,1008,user320@rockets.com,Z509752GX590,Jersey,2,114,6.84
retail,1009,user315@rockets.com,P788140TV934,T-shirt,4,23,2.76
retail,1010,user212@rockets.com,Z428033IN970,Misc,4,4,1
retail,1011,user30@rockets.com,R742285GC973,T-shirt,2,39,2.34
retail,1012,user56@rockets.com,D252389UV832,Hat,6,23,4.14
retail,1013,user6@rockets.com,V906976DN175,T-shirt,4,21,2.52
retail,1014,user277@rockets.com,R491725UO190,Hat,5,19,2.85
retail,1015,user196@rockets.com,Y902823AY952,Hat,3,22,1.98
retail,1016,user156@rockets.com,X843807OO849,Hat,2,22,1.32
retail,1017,user459@rockets.com,P952353FI210,Jersey,2,104,6.24
retail,1018,user151@rockets.com,R194737FS683,T-shirt,4,32,3.84
retail,1019,user160@rockets.com,M918426NH937,T-shirt,3,21,1.89
retail,1020,user32@rockets.com,S159541BI687,Jersey,4,119,14.28
retail,1021,user59@rockets.com,I796390AA726,T-shirt,4,44,5.28
retail,1022,user160@rockets.com,M918426NH937,T-shirt,4,34,4.08
retail,1023,user380@rockets.com,B432405VZ241,T-shirt,1,26,1
retail,1024,user477@rockets.com,U292059DN336,T-shirt,3,36,3.24
retail,1025,user124@rockets.com,V161948SP635,Jersey,2,117,7.02
retail,1026,user398@rockets.com,H575420NP816,Jersey,1,106,3.18
retail,1027,user226@rockets.com,Z636566QB223,T-shirt,1,20,1
retail,1028,user160@rockets.com,M918426NH937,Jersey,2,98,5.88
retail,1029,user233@rockets.com,C964722MG169,Jersey,4,80,9.6
retail,1030,user243@rockets.com,S573449IA286,Jersey,1,98,2.94
retail,1031,user52@rockets.com,E260718OB124,T-shirt,1,28,1
retail,1032,user374@rockets.com,V460396OY930,T-shirt,3,28,2.52
retail,1033,user18@rockets.com,E894194JJ481,Hat,4,19,2.28
retail,1034,user349@rockets.com,S242323ZV395,T-shirt,2,40,2.4
retail,1035,user150@rockets.com,C724894UR313,T-shirt,2,40,2.4
retail,1036,user290@rockets.com,Q629253SF877,Hat,3,23,2.07
retail,1037,user348@rockets.com,U891329YV853,Hat,6,19,3.42
retail,1038,user374@rockets.com,V460396OY930,Misc,6,9,1.62
retail,1039,user216@rockets.com,X156839NJ278,Misc,9,10,2.7
retail,1040,user290@rockets.com,Q629253SF877,Hat,2,22,1.32
retail,1041,user362@rockets.com,D470458LF159,T-shirt,3,43,3.87
retail,1042,user380@rockets.com,B432405VZ241,Misc,6,3,1
retail,1043,user71@rockets.com,U534975YW121,Hat,2,15,1
retail,1044,user198@rockets.com,R438422RJ221,Misc,8,8,1.92
retail,1045,user384@rockets.com,U506680DM850,T-shirt,2,28,1.68
retail,1046,user256@rockets.com,O992362RZ893,Jersey,1,92,2.76
retail,1047,user369@rockets.com,F987163HQ132,Misc,8,8,1.92
retail,1048,user70@rockets.com,V549374OG288,Hat,5,19,2.85
retail,1049,user425@rockets.com,J345754KO168,Misc,3,9,1
retail,1050,user198@rockets.com,R438422RJ221,Misc,8,4,1
retail,1051,user175@rockets.com,O965146GM629,Misc,5,8,1.2
retail,1052,user174@rockets.com,X236096UI320,T-shirt,4,45,5.4
retail,1053,user102@rockets.com,C593028GT535,Hat,3,25,2.25
retail,1054,user409@rockets.com,P890805IQ562,T-shirt,2,20,1.2
retail,1055,user336@rockets.com,P577779IG367,T-shirt,3,43,3.87
retail,1056,user498@rockets.com,A325268GX737,T-shirt,2,22,1.32
retail,1057,user267@rockets.com,C740115BQ545,Jersey,3,113,10.17
retail,1058,user123@rockets.com,M638471GO953,Misc,4,6,1
retail,1059,user100@rockets.com,M987295IM369,Jersey,4,115,13.8
retail,1060,user402@rockets.com,E553195DS306,Jersey,4,86,10.32
retail,1061,user267@rockets.com,C740115BQ545,Hat,4,24,2.88
retail,1062,user205@rockets.com,G254832LP553,Jersey,3,119,10.71
retail,1063,user257@rockets.com,R647549DR972,Hat,5,17,2.55
retail,1064,user283@rockets.com,O853081IT556,T-shirt,1,33,1
retail,1065,user347@rockets.com,A214283DZ170,Hat,1,16,1
retail,1066,user450@rockets.com,F263794AA983,Jersey,1,115,3.45
retail,1067,user200@rockets.com,O211456TU653,Jersey,3,117,10.53
retail,1068,user301@rockets.com,F672181WM397,T-shirt,1,24,1
retail,1069,user193@rockets.com,U673743FK544,Hat,5,18,2.7
retail,1070,user57@rockets.com,I592525XZ638,T-shirt,2,28,1.68
retail,1071,user10@rockets.com,U907693CE951,Hat,1,17,1
retail,1072,user339@rockets.com,T706836UW150,Jersey,3,120,10.8
retail,1073,user292@rockets.com,I606545KO883,T-shirt,1,22,1
retail,1074,user210@rockets.com,J838999JQ278,Hat,1,24,1
retail,1075,user367@rockets.com,R158825WE153,Misc,2,6,1
retail,1076,user269@rockets.com,G403968XR861,Misc,8,8,1.92
retail,1077,user401@rockets.com,C524319CW932,Misc,9,9,2.43
retail,1078,user113@rockets.com,G817159OW719,Misc,10,9,2.7
retail,1079,user202@rockets.com,K775207VA455,Misc,3,7,1
retail,1080,user136@rockets.com,M619200LI510,Misc,10,8,2.4
retail,1081,user119@rockets.com,I940311FG473,Jersey,4,119,14.28
retail,1082,user29@rockets.com,Z523550KA377,T-shirt,3,21,1.89
retail,1083,user272@rockets.com,A905666US464,Jersey,4,114,13.68
retail,1084,user83@rockets.com,T572463JM344,Jersey,3,96,8.64
retail,1085,user361@rockets.com,T733222PP319,Misc,1,8,1
retail,1086,user144@rockets.com,D156929OS597,Jersey,1,81,2.43
retail,1087,user97@rockets.com,S712136SW788,Jersey,3,116,10.44
retail,1088,user236@rockets.com,D245788TU670,T-shirt,2,34,2.04
retail,1089,user63@rockets.com,J963180TT784,Hat,4,16,1.92
retail,1090,user317@rockets.com,T500021XK983,T-shirt,3,45,4.05
retail,1091,user361@rockets.com,T733222PP319,Misc,2,10,1
retail,1092,user219@rockets.com,E930749ED723,Misc,6,5,1
retail,1093,user44@rockets.com,J231732CA975,Misc,2,9,1
retail,1094,user95@rockets.com,R500365OS856,Jersey,4,86,10.32
retail,1095,user75@rockets.com,N804428HZ996,Misc,4,5,1
retail,1096,user452@rockets.com,Y829995TR371,Misc,9,9,2.43
retail,1097,user38@rockets.com,L156802DN395,Jersey,2,109,6.54
retail,1098,user366@rockets.com,P973831GG755,Hat,5,18,2.7
retail,1099,user447@rockets.com,U756357YX727,Jersey,4,92,11.04
retail,1100,user310@rockets.com,E877015PJ758,Jersey,4,113,13.56
retail,1101,user230@rockets.com,T153805RT217,Hat,4,21,2.52
retail,1102,user137@rockets.com,X530535AC529,Hat,5,25,3.75
retail,1103,user43@rockets.com,I994550HZ163,Misc,1,6,1
retail,1104,user359@rockets.com,Y764049AD795,Hat,1,20,1
retail,1105,user66@rockets.com,L692875CJ185,T-shirt,4,46,5.52
retail,1106,user297@rockets.com,F661926FT711,Misc,2,10,1
retail,1107,user147@rockets.com,S160623YM449,Jersey,2,89,5.34
retail,1108,user167@rockets.com,Y714845UV700,Misc,3,10,1
retail,1109,user149@rockets.com,D756847IE330,Misc,7,6,1.26
retail,1110,user252@rockets.com,D629995TU489,T-shirt,3,38,3.42
retail,1111,user483@rockets.com,K780533MO782,Jersey,4,91,10.92
retail,1112,user174@rockets.com,X236096UI320,Jersey,1,114,3.42
retail,1113,user401@rockets.com,C524319CW932,T-shirt,4,40,4.8
retail,1114,user496@rockets.com,Q604270AT329,Misc,1,4,1
retail,1115,user226@rockets.com,Z636566QB223,Jersey,2,116,6.96
retail,1116,user16@rockets.com,X503455LA294,Hat,2,20,1.2
retail,1117,user388@rockets.com,C759506WK679,Jersey,1,90,2.7
retail,1118,user286@rockets.com,H216011NC443,Hat,4,24,2.88
retail,1119,user184@rockets.com,U632366CT614,Hat,2,25,1.5
retail,1120,user107@rockets.com,T419530ZK932,Misc,2,8,1
retail,1121,user424@rockets.com,C219943XH599,T-shirt,2,29,1.74
retail,1122,user254@rockets.com,S288388WL693,T-shirt,3,34,3.06
retail,1123,user484@rockets.com,J946227VD735,Misc,4,4,1
retail,1124,user240@rockets.com,C608122YC305,Misc,10,6,1.8
retail,1125,user416@rockets.com,F379431JF406,Misc,3,8,1
retail,1126,user7@rockets.com,P423053EU356,T-shirt,4,42,5.04
retail,1127,user200@rockets.com,O211456TU653,T-shirt,4,43,5.16
retail,1128,user231@rockets.com,O307939CA209,Jersey,4,80,9.6
retail,1129,user326@rockets.com,L452536ZY996,Misc,8,10,2.4
retail,1130,user257@rockets.com,R647549DR972,Jersey,2,81,4.86
retail,1131,user222@rockets.com,R263091VY533,T-shirt,2,22,1.32
retail,1132,user383@rockets.com,S441591IQ119,Hat,5,22,3.3
retail,1133,user232@rockets.com,W350191AV621,Misc,3,10,1
retail,1134,user479@rockets.com,R206261MA552,Misc,1,3,1
retail,1135,user138@rockets.com,J286944YS350,T-shirt,1,28,1
retail,1136,user400@rockets.com,D302413MI642,T-shirt,3,46,4.14
retail,1137,user309@rockets.com,M561603TE854,Misc,4,6,1
retail,1138,user160@rockets.com,M918426NH937,T-shirt,2,22,1.32
retail,1139,user320@rockets.com,Z509752GX590,Misc,8,8,1.92
retail,1140,user149@rockets.com,D756847IE330,Hat,5,20,3
retail,1141,user296@rockets.com,O897953MD111,Hat,1,15,1
retail,1142,user452@rockets.com,Y829995TR371,T-shirt,2,43,2.58
retail,1143,user395@rockets.com,V449434SH938,Hat,5,20,3
retail,1144,user484@rockets.com,J946227VD735,Misc,4,8,1
retail,1145,user236@rockets.com,D245788TU670,Hat,2,17,1.02
retail,1146,user54@rockets.com,T722392MM844,Misc,8,9,2.16
retail,1147,user239@rockets.com,E993623SA686,Jersey,1,94,2.82
retail,1148,user316@rockets.com,C941760ID134,Jersey,2,101,6.06
retail,1149,user400@rockets.com,D302413MI642,T-shirt,2,40,2.4
retail,1150,user94@rockets.com,S177308KX234,T-shirt,2,22,1.32
retail,1151,user289@rockets.com,Z904438ZF548,Hat,2,24,1.44
retail,1152,user423@rockets.com,F750971VF641,Jersey,3,87,7.83
retail,1153,user436@rockets.com,B755436QL757,Hat,1,17,1
retail,1154,user245@rockets.com,Q145873BC602,Misc,7,7,1.47
retail,1155,user428@rockets.com,H714760AB789,Misc,9,4,1.08
retail,1156,user350@rockets.com,Q214681LH740,Hat,5,22,3.3
retail,1157,user428@rockets.com,H714760AB789,Misc,8,3,1
retail,1158,user289@rockets.com,Z904438ZF548,Jersey,4,120,14.4
retail,1159,user335@rockets.com,R726227YX896,Misc,5,7,1.05
retail,1160,user467@rockets.com,E681593NA839,Jersey,3,84,7.56
retail,1161,user319@rockets.com,Z949682VU791,Misc,4,3,1
retail,1162,user418@rockets.com,R297594DF678,T-shirt,2,40,2.4
retail,1163,user263@rockets.com,I128830GQ829,Hat,2,15,1
retail,1164,user87@rockets.com,K188892GD211,T-shirt,3,29,2.61
retail,1165,user490@rockets.com,W123958WS818,Hat,1,21,1
retail,1166,user97@rockets.com,S712136SW788,Misc,10,10,3
retail,1167,user302@rockets.com,E385299TC984,Hat,5,19,2.85
retail,1168,user123@rockets.com,M638471GO953,Misc,10,10,3
retail,1169,user177@rockets.com,V903222NC325,Jersey,2,108,6.48
retail,1170,user87@rockets.com,K188892GD211,T-shirt,1,39,1.17
retail,1171,user459@rockets.com,P952353FI210,T-shirt,3,28,2.52
retail,1172,user420@rockets.com,E171138KA927,T-shirt,3,20,1.8
retail,1173,user348@rockets.com,U891329YV853,Misc,4,7,1
retail,1174,user38@rockets.com,L156802DN395,Misc,1,6,1
retail,1175,user409@rockets.com,P890805IQ562,Misc,2,7,1
retail,1176,user451@rockets.com,M570462FC863,Hat,2,18,1.08
retail,1177,user476@rockets.com,Y230763QU555,Hat,3,25,2.25
retail,1178,user257@rockets.com,R647549DR972,Hat,2,22,1.32
retail,1179,user100@rockets.com,M987295IM369,T-shirt,4,28,3.36
retail,1180,user376@rockets.com,Q487751RD500,Jersey,1,117,3.51
retail,1181,user90@rockets.com,G741393AT655,Hat,4,24,2.88
retail,1182,user265@rockets.com,H621528KN599,Jersey,1,99,2.97
retail,1183,user414@rockets.com,F749884GD587,T-shirt,2,32,1.92
retail,1184,user469@rockets.com,D687504EF233,T-shirt,3,30,2.7
retail,1185,user215@rockets.com,V524997ZU557,Misc,5,5,1
retail,1186,user256@rockets.com,O992362RZ893,Jersey,3,101,9.09
retail,1187,user323@rockets.com,Z454749IP407,Hat,1,18,1
retail,1188,user427@rockets.com,N289687TO369,T-shirt,2,49,2.94
retail,1189,user36@rockets.com,V471519GK921,T-shirt,4,49,5.88
retail,1190,user57@rockets.com,I592525XZ638,T-shirt,3,24,2.16
retail,1191,user200@rockets.com,O211456TU653,T-shirt,2,44,2.64
retail,1192,user3@rockets.com,I365942NB871,Hat,2,15,1
retail,1193,user438@rockets.com,D278782HV922,Misc,7,5,1.05
retail,1194,user54@rockets.com,T722392MM844,T-shirt,1,23,1
retail,1195,user334@rockets.com,J245662BF912,Jersey,3,106,9.54
retail,1196,user215@rockets.com,V524997ZU557,Jersey,4,109,13.08
retail,1197,user302@rockets.com,E385299TC984,Misc,8,4,1
retail,1198,user436@rockets.com,B755436QL757,T-shirt,3,33,2.97
retail,1199,user417@rockets.com,C876303WS542,Misc,1,9,1
retail,1200,user330@rockets.com,F823136OE569,Jersey,2,100,6
retail,1201,user122@rockets.com,M339291SQ985,T-shirt,4,50,6
retail,1202,user349@rockets.com,S242323ZV395,Jersey,4,108,12.96
retail,1203,user249@rockets.com,H591417LZ852,T-shirt,1,46,1.38
retail,1204,user244@rockets.com,F246214IK265,T-shirt,4,23,2.76
retail,1205,user84@rockets.com,S289002GG481,T-shirt,1,48,1.44
retail,1206,user314@rockets.com,U586638SU976,Misc,3,7,1
retail,1207,user300@rockets.com,E984395MM169,Misc,5,5,1
retail,1208,user424@rockets.com,C219943XH599,T-shirt,1,50,1.5
retail,1209,user36@rockets.com,V471519GK921,Jersey,2,98,5.88
retail,1210,user187@rockets.com,P156891GU392,T-shirt,1,43,1.29
retail,1211,user412@rockets.com,E536221ZA478,Jersey,2,81,4.86
retail,1212,user201@rockets.com,D566699TG287,Misc,7,4,1
retail,1213,user272@rockets.com,A905666US464,T-shirt,2,22,1.32
retail,1214,user240@rockets.com,C608122YC305,Jersey,3,84,7.56
retail,1215,user497@rockets.com,E256897GU373,Jersey,2,100,6
retail,1216,user119@rockets.com,I940311FG473,T-shirt,1,26,1
retail,1217,user138@rockets.com,J286944YS350,Jersey,1,107,3.21
retail,1218,user211@rockets.com,P213828SL543,Misc,6,10,1.8
retail,1219,user74@rockets.com,R924484NH245,Jersey,3,117,10.53
retail,1220,user327@rockets.com,S833405WE653,Jersey,2,101,6.06
retail,1221,user206@rockets.com,N651082ZH378,Hat,1,20,1
retail,1222,user243@rockets.com,S573449IA286,Hat,2,16,1
retail,1223,user184@rockets.com,U632366CT614,Jersey,3,91,8.19
retail,1224,user283@rockets.com,O853081IT556,Hat,2,22,1.32
retail,1225,user475@rockets.com,K931585GH917,Hat,6,18,3.24
retail,1226,user348@rockets.com,U891329YV853,T-shirt,1,41,1.23
retail,1227,user425@rockets.com,J345754KO168,Jersey,2,95,5.7
retail,1228,user39@rockets.com,L463476IP832,Misc,1,4,1
retail,1229,user107@rockets.com,T419530ZK932,T-shirt,2,20,1.2
retail,1230,user111@rockets.com,C418646AP595,Misc,2,8,1
retail,1231,user106@rockets.com,P551895HR190,Misc,1,5,1
retail,1232,user48@rockets.com,W604567CP598,T-shirt,1,50,1.5
retail,1233,user438@rockets.com,D278782HV922,Hat,6,19,3.42
retail,1234,user66@rockets.com,L692875CJ185,Jersey,2,85,5.1
retail,1235,user175@rockets.com,O965146GM629,Hat,5,17,2.55
retail,1236,user85@rockets.com,A817980GD308,Misc,8,7,1.68
retail,1237,user321@rockets.com,G604265KU413,T-shirt,4,44,5.28
retail,1238,user429@rockets.com,O708201KJ845,Hat,1,23,1
retail,1239,user76@rockets.com,F989792WM787,Jersey,4,87,10.44
retail,1240,user4@rockets.com,B672505FE899,Hat,6,15,2.7
